InstanceType,AZ,DDDRequestTime,Total,Success,Fail,RequestDateTime
g6.xlarge,us-west-2a,1759227016,20,20,0,2025-09-30 10:10:16
g6.xlarge,us-west-2a,1759227616,20,20,0,2025-09-30 10:20:16
g6.xlarge,us-west-2a,1759228216,20,20,0,2025-09-30 10:30:16
g6.xlarge,us-west-2a,1759228816,20,20,0,2025-09-30 10:40:16
g6.xlarge,us-west-2a,1759229416,20,20,0,2025-09-30 10:50:16
g6.xlarge,us-west-2a,1759230016,20,20,0,2025-09-30 11:00:16
g6.xlarge,us-west-2a,1759230616,20,20,0,2025-09-30 11:10:16
g6.xlarge,us-west-2a,1759231216,20,20,0,2025-09-30 11:20:16
g6.xlarge,us-west-2a,1759231816,20,20,0,2025-09-30 11:30:16
g6.xlarge,us-west-2a,1759232416,20,20,0,2025-09-30 11:40:16
g6.xlarge,us-west-2a,1759233016,20,20,0,2025-09-30 11:50:16
g6.xlarge,us-west-2a,1759233616,20,20,0,2025-09-30 12:00:16
g6.xlarge,us-west-2a,1759234216,20,20,0,2025-09-30 12:10:16
g6.xlarge,us-west-2a,1759234816,20,20,0,2025-09-30 12:20:16
g6.xlarge,us-west-2a,1759235416,20,20,0,2025-09-30 12:30:16
g6.xlarge,us-west-2a,1759236016,20,20,0,2025-09-30 12:40:16
g6.xlarge,us-west-2a,1759236616,20,20,0,2025-09-30 12:50:16
g6.xlarge,us-west-2a,1759237216,20,20,0,2025-09-30 13:00:16
g6.xlarge,us-west-2a,1759237816,20,20,0,2025-09-30 13:10:16
g6.xlarge,us-west-2a,1759238416,20,5,15,2025-09-30 13:20:16
g6.xlarge,us-west-2a,1759239016,20,8,12,2025-09-30 13:30:16
g6.xlarge,us-west-2a,1759239616,20,20,0,2025-09-30 13:40:16
g6.xlarge,us-west-2a,1759240216,20,14,6,2025-09-30 13:50:16
g6.xlarge,us-west-2a,1759240816,20,13,7,2025-09-30 14:00:16
g6.xlarge,us-west-2a,1759241416,20,20,0,2025-09-30 14:10:16
g6.xlarge,us-west-2a,1759242016,20,20,0,2025-09-30 14:20:16
g6.xlarge,us-west-2a,1759242616,20,20,0,2025-09-30 14:30:16
g6.xlarge,us-west-2a,1759243216,20,20,0,2025-09-30 14:40:16
g6.xlarge,us-west-2a,1759243816,20,5,15,2025-09-30 14:50:16
g6.xlarge,us-west-2a,1759244416,20,8,12,2025-09-30 15:00:16
g6.xlarge,us-west-2a,1759245016,20,6,14,2025-09-30 15:10:16
g6.xlarge,us-west-2a,1759245616,20,0,20,2025-09-30 15:20:16
g6.xlarge,us-west-2a,1759246216,20,0,20,2025-09-30 15:30:16
g6.xlarge,us-west-2a,1759246816,20,0,20,2025-09-30 15:40:16
g6.xlarge,us-west-2a,1759247416,20,20,0,2025-09-30 15:50:16
g6.xlarge,us-west-2a,1759248016,20,20,0,2025-09-30 16:00:16
g6.xlarge,us-west-2a,1759248616,20,20,0,2025-09-30 16:10:16
g6.xlarge,us-west-2a,1759249216,20,0,20,2025-09-30 16:20:16
g6.xlarge,us-west-2a,1759249816,20,1,19,2025-09-30 16:30:16
g6.xlarge,us-west-2a,1759250416,20,1,19,2025-09-30 16:40:16
g6.xlarge,us-west-2a,1759251016,20,0,20,2025-09-30 16:50:16
g6.xlarge,us-west-2a,1759251616,20,12,8,2025-09-30 17:00:16
g6.xlarge,us-west-2a,1759252216,20,1,19,2025-09-30 17:10:16
g6.xlarge,us-west-2a,1759252816,20,0,20,2025-09-30 17:20:16
g6.xlarge,us-west-2a,1759253416,20,0,20,2025-09-30 17:30:16
g6.xlarge,us-west-2a,1759254016,20,0,20,2025-09-30 17:40:16
g6.xlarge,us-west-2a,1759254616,20,0,20,2025-09-30 17:50:16
g6.xlarge,us-west-2a,1759255216,20,0,20,2025-09-30 18:00:16
g6.xlarge,us-west-2a,1759255816,20,0,20,2025-09-30 18:10:16
g6.xlarge,us-west-2a,1759256416,20,0,20,2025-09-30 18:20:16
g6.xlarge,us-west-2a,1759257016,20,12,8,2025-09-30 18:30:16
g6.xlarge,us-west-2a,1759257616,20,13,7,2025-09-30 18:40:16
g6.xlarge,us-west-2a,1759258216,20,0,20,2025-09-30 18:50:16
g6.xlarge,us-west-2a,1759258816,20,0,20,2025-09-30 19:00:16
g6.xlarge,us-west-2a,1759259416,20,0,20,2025-09-30 19:10:16
g6.xlarge,us-west-2a,1759260016,20,5,15,2025-09-30 19:20:16
g6.xlarge,us-west-2a,1759260616,20,0,20,2025-09-30 19:30:16
g6.xlarge,us-west-2a,1759261216,20,0,20,2025-09-30 19:40:16
g6.xlarge,us-west-2a,1759261816,20,20,0,2025-09-30 19:50:16
g6.xlarge,us-west-2a,1759262416,20,0,20,2025-09-30 20:00:16
g6.xlarge,us-west-2a,1759263016,20,0,20,2025-09-30 20:10:16
g6.xlarge,us-west-2a,1759263616,20,0,20,2025-09-30 20:20:16
g6.xlarge,us-west-2a,1759264216,20,5,15,2025-09-30 20:30:16
g6.xlarge,us-west-2a,1759264816,20,0,20,2025-09-30 20:40:16
g6.xlarge,us-west-2a,1759265416,20,0,20,2025-09-30 20:50:16
g6.xlarge,us-west-2a,1759266016,20,0,20,2025-09-30 21:00:16
g6.xlarge,us-west-2a,1759266616,20,0,20,2025-09-30 21:10:16
g6.xlarge,us-west-2a,1759267216,20,0,20,2025-09-30 21:20:16
g6.xlarge,us-west-2a,1759267816,20,0,20,2025-09-30 21:30:16
g6.xlarge,us-west-2a,1759268416,20,0,20,2025-09-30 21:40:16
g6.xlarge,us-west-2a,1759269016,20,0,20,2025-09-30 21:50:16
g6.xlarge,us-west-2a,1759269616,20,0,20,2025-09-30 22:00:16
g6.xlarge,us-west-2a,1759270216,20,0,20,2025-09-30 22:10:16
g6.xlarge,us-west-2a,1759270816,20,0,20,2025-09-30 22:20:16
g6.xlarge,us-west-2a,1759271416,20,0,20,2025-09-30 22:30:16
g6.xlarge,us-west-2a,1759272016,20,0,20,2025-09-30 22:40:16
g6.xlarge,us-west-2a,1759272616,20,0,20,2025-09-30 22:50:16
g6.xlarge,us-west-2a,1759273216,20,0,20,2025-09-30 23:00:16
g6.xlarge,us-west-2a,1759273816,20,0,20,2025-09-30 23:10:16
g6.xlarge,us-west-2a,1759274416,20,0,20,2025-09-30 23:20:16
g6.xlarge,us-west-2a,1759275016,20,0,20,2025-09-30 23:30:16
g6.xlarge,us-west-2a,1759275616,20,0,20,2025-09-30 23:40:16
g6.xlarge,us-west-2a,1759276216,20,0,20,2025-09-30 23:50:16
g6e.12xlarge,us-west-2a,1759190416,5,5,0,2025-09-30 00:00:16
g6e.12xlarge,us-west-2a,1759191016,5,5,0,2025-09-30 00:10:16
g6e.12xlarge,us-west-2a,1759191616,5,5,0,2025-09-30 00:20:16
g6e.12xlarge,us-west-2a,1759192216,5,5,0,2025-09-30 00:30:16
g6e.12xlarge,us-west-2a,1759192816,5,5,0,2025-09-30 00:40:16
g6e.12xlarge,us-west-2a,1759193416,5,5,0,2025-09-30 00:50:16
g6e.12xlarge,us-west-2a,1759194016,5,5,0,2025-09-30 01:00:16
g6e.12xlarge,us-west-2a,1759194616,5,5,0,2025-09-30 01:10:16
g6e.12xlarge,us-west-2a,1759195216,5,5,0,2025-09-30 01:20:16
g6e.12xlarge,us-west-2a,1759195816,5,5,0,2025-09-30 01:30:16
g6e.12xlarge,us-west-2a,1759196416,5,5,0,2025-09-30 01:40:16
g6e.12xlarge,us-west-2a,1759197016,5,5,0,2025-09-30 01:50:16
g6e.12xlarge,us-west-2a,1759197616,5,5,0,2025-09-30 02:00:16
g6e.12xlarge,us-west-2a,1759198216,5,5,0,2025-09-30 02:10:16
g6e.12xlarge,us-west-2a,1759198816,5,5,0,2025-09-30 02:20:16
g6e.12xlarge,us-west-2a,1759199416,5,5,0,2025-09-30 02:30:16
g6e.12xlarge,us-west-2a,1759200016,5,5,0,2025-09-30 02:40:16
g6e.12xlarge,us-west-2a,1759200616,5,5,0,2025-09-30 02:50:16
g6e.12xlarge,us-west-2a,1759201216,5,5,0,2025-09-30 03:00:16
g6e.12xlarge,us-west-2a,1759201816,5,5,0,2025-09-30 03:10:16
g6e.12xlarge,us-west-2a,1759202416,5,5,0,2025-09-30 03:20:16
g6e.12xlarge,us-west-2a,1759203016,5,5,0,2025-09-30 03:30:16
g6e.12xlarge,us-west-2a,1759203616,5,5,0,2025-09-30 03:40:16
g6e.12xlarge,us-west-2a,1759204216,5,5,0,2025-09-30 03:50:16
g6e.12xlarge,us-west-2a,1759204816,5,5,0,2025-09-30 04:00:16
g6e.12xlarge,us-west-2a,1759205416,5,5,0,2025-09-30 04:10:16
g6e.12xlarge,us-west-2a,1759206016,5,5,0,2025-09-30 04:20:16
g6e.12xlarge,us-west-2a,1759206616,5,5,0,2025-09-30 04:30:16
g6e.12xlarge,us-west-2a,1759207216,5,5,0,2025-09-30 04:40:16
g6e.12xlarge,us-west-2a,1759207816,5,5,0,2025-09-30 04:50:16
g6e.12xlarge,us-west-2a,1759208416,5,5,0,2025-09-30 05:00:16
g6e.12xlarge,us-west-2a,1759209016,5,5,0,2025-09-30 05:10:16
g6e.12xlarge,us-west-2a,1759209616,5,5,0,2025-09-30 05:20:16
g6e.12xlarge,us-west-2a,1759210216,5,5,0,2025-09-30 05:30:16
g6e.12xlarge,us-west-2a,1759210816,5,5,0,2025-09-30 05:40:16
g6e.12xlarge,us-west-2a,1759211416,5,5,0,2025-09-30 05:50:16
g6e.12xlarge,us-west-2a,1759212016,5,5,0,2025-09-30 06:00:16
g6e.12xlarge,us-west-2a,1759212616,5,5,0,2025-09-30 06:10:16
g6e.12xlarge,us-west-2a,1759213216,5,5,0,2025-09-30 06:20:16
g6e.12xlarge,us-west-2a,1759213816,5,5,0,2025-09-30 06:30:16
g6e.12xlarge,us-west-2a,1759214416,5,5,0,2025-09-30 06:40:16
g6e.12xlarge,us-west-2a,1759215016,5,5,0,2025-09-30 06:50:16
g6e.12xlarge,us-west-2a,1759215616,5,5,0,2025-09-30 07:00:16
g6e.12xlarge,us-west-2a,1759216216,5,5,0,2025-09-30 07:10:16
g6e.12xlarge,us-west-2a,1759216816,5,5,0,2025-09-30 07:20:16
g6e.12xlarge,us-west-2a,1759217416,5,5,0,2025-09-30 07:30:16
g6e.12xlarge,us-west-2a,1759218016,5,5,0,2025-09-30 07:40:16
g6e.12xlarge,us-west-2a,1759218616,5,5,0,2025-09-30 07:50:16
g6e.12xlarge,us-west-2a,1759219216,5,5,0,2025-09-30 08:00:16
g6e.12xlarge,us-west-2a,1759219816,5,5,0,2025-09-30 08:10:16
g6e.12xlarge,us-west-2a,1759220416,5,5,0,2025-09-30 08:20:16
g6e.12xlarge,us-west-2a,1759221016,5,5,0,2025-09-30 08:30:16
g6e.12xlarge,us-west-2a,1759221616,5,5,0,2025-09-30 08:40:16
g6e.12xlarge,us-west-2a,1759222216,5,5,0,2025-09-30 08:50:16
g6e.12xlarge,us-west-2a,1759222816,5,5,0,2025-09-30 09:00:16
g6e.12xlarge,us-west-2a,1759223416,5,5,0,2025-09-30 09:10:16
g6e.12xlarge,us-west-2a,1759224016,5,5,0,2025-09-30 09:20:16
g6e.12xlarge,us-west-2a,1759224616,5,5,0,2025-09-30 09:30:16
g6e.12xlarge,us-west-2a,1759225216,5,5,0,2025-09-30 09:40:16
g6e.12xlarge,us-west-2a,1759225816,5,5,0,2025-09-30 09:50:16
g6e.12xlarge,us-west-2a,1759226416,5,5,0,2025-09-30 10:00:16
g6e.12xlarge,us-west-2a,1759227016,5,5,0,2025-09-30 10:10:16
g6e.12xlarge,us-west-2a,1759227616,5,5,0,2025-09-30 10:20:16
g6e.12xlarge,us-west-2a,1759228216,5,5,0,2025-09-30 10:30:16
g6e.12xlarge,us-west-2a,1759228816,5,5,0,2025-09-30 10:40:16
g6e.12xlarge,us-west-2a,1759229416,5,5,0,2025-09-30 10:50:16
g6e.12xlarge,us-west-2a,1759230016,5,4,1,2025-09-30 11:00:16
g6e.12xlarge,us-west-2a,1759230616,5,5,0,2025-09-30 11:10:16
g6e.12xlarge,us-west-2a,1759231216,5,5,0,2025-09-30 11:20:16
g6e.12xlarge,us-west-2a,1759231816,5,5,0,2025-09-30 11:30:16
g6e.12xlarge,us-west-2a,1759232416,5,5,0,2025-09-30 11:40:16
g6e.12xlarge,us-west-2a,1759233016,5,5,0,2025-09-30 11:50:16
g6e.12xlarge,us-west-2a,1759233616,5,5,0,2025-09-30 12:00:16
g6e.12xlarge,us-west-2a,1759234216,5,5,0,2025-09-30 12:10:16
g6e.12xlarge,us-west-2a,1759234816,5,5,0,2025-09-30 12:20:16
g6e.12xlarge,us-west-2a,1759235416,5,5,0,2025-09-30 12:30:16
g6e.12xlarge,us-west-2a,1759236016,5,5,0,2025-09-30 12:40:16
g6e.12xlarge,us-west-2a,1759236616,5,5,0,2025-09-30 12:50:16
g6e.12xlarge,us-west-2a,1759237216,5,5,0,2025-09-30 13:00:16
g6e.12xlarge,us-west-2a,1759237816,5,5,0,2025-09-30 13:10:16
g6e.12xlarge,us-west-2a,1759238416,5,5,0,2025-09-30 13:20:16
g6e.12xlarge,us-west-2a,1759239016,5,5,0,2025-09-30 13:30:16
g6e.12xlarge,us-west-2a,1759239616,5,5,0,2025-09-30 13:40:16
g6e.12xlarge,us-west-2a,1759240216,5,5,0,2025-09-30 13:50:16
g6e.12xlarge,us-west-2a,1759240816,5,5,0,2025-09-30 14:00:16
g6e.12xlarge,us-west-2a,1759241416,5,5,0,2025-09-30 14:10:16
g6e.12xlarge,us-west-2a,1759242016,5,5,0,2025-09-30 14:20:16
g6e.12xlarge,us-west-2a,1759242616,5,5,0,2025-09-30 14:30:16
g6e.12xlarge,us-west-2a,1759243216,5,5,0,2025-09-30 14:40:16
g6e.12xlarge,us-west-2a,1759243816,5,5,0,2025-09-30 14:50:16
g6e.12xlarge,us-west-2a,1759244416,5,5,0,2025-09-30 15:00:16
g6e.12xlarge,us-west-2a,1759245016,5,5,0,2025-09-30 15:10:16
g6e.12xlarge,us-west-2a,1759245616,5,5,0,2025-09-30 15:20:16
g6e.12xlarge,us-west-2a,1759246216,5,5,0,2025-09-30 15:30:16
g6e.12xlarge,us-west-2a,1759246816,5,5,0,2025-09-30 15:40:16
g6e.12xlarge,us-west-2a,1759247416,5,5,0,2025-09-30 15:50:16
g6e.12xlarge,us-west-2a,1759248016,5,5,0,2025-09-30 16:00:16
g6e.12xlarge,us-west-2a,1759248616,5,5,0,2025-09-30 16:10:16
g6e.12xlarge,us-west-2a,1759249216,5,5,0,2025-09-30 16:20:16
g6e.12xlarge,us-west-2a,1759249816,5,5,0,2025-09-30 16:30:16
g6e.12xlarge,us-west-2a,1759250416,5,5,0,2025-09-30 16:40:16
g6e.12xlarge,us-west-2a,1759251016,5,5,0,2025-09-30 16:50:16
g6e.12xlarge,us-west-2a,1759251616,5,5,0,2025-09-30 17:00:16
g6e.12xlarge,us-west-2a,1759252216,5,5,0,2025-09-30 17:10:16
g6e.12xlarge,us-west-2a,1759252816,5,5,0,2025-09-30 17:20:16
g6e.12xlarge,us-west-2a,1759253416,5,5,0,2025-09-30 17:30:16
g6e.12xlarge,us-west-2a,1759254016,5,5,0,2025-09-30 17:40:16
g6e.12xlarge,us-west-2a,1759254616,5,5,0,2025-09-30 17:50:16
g6e.12xlarge,us-west-2a,1759255216,5,5,0,2025-09-30 18:00:16
g6e.12xlarge,us-west-2a,1759255816,5,5,0,2025-09-30 18:10:16
g6e.12xlarge,us-west-2a,1759256416,5,5,0,2025-09-30 18:20:16
g6e.12xlarge,us-west-2a,1759257016,5,5,0,2025-09-30 18:30:16
g6e.12xlarge,us-west-2a,1759257616,5,5,0,2025-09-30 18:40:16
g6e.12xlarge,us-west-2a,1759258216,5,5,0,2025-09-30 18:50:16
g6e.12xlarge,us-west-2a,1759258816,5,5,0,2025-09-30 19:00:16
g6e.12xlarge,us-west-2a,1759259416,5,5,0,2025-09-30 19:10:16
g6e.12xlarge,us-west-2a,1759260016,5,5,0,2025-09-30 19:20:16
g6e.12xlarge,us-west-2a,1759260616,5,5,0,2025-09-30 19:30:16
g6e.12xlarge,us-west-2a,1759261216,5,0,5,2025-09-30 19:40:16
g6e.12xlarge,us-west-2a,1759261816,5,0,5,2025-09-30 19:50:16
g6e.12xlarge,us-west-2a,1759262416,5,4,1,2025-09-30 20:00:16
g6e.12xlarge,us-west-2a,1759263016,5,5,0,2025-09-30 20:10:16
g6e.12xlarge,us-west-2a,1759263616,5,5,0,2025-09-30 20:20:16
g6e.12xlarge,us-west-2a,1759264216,5,5,0,2025-09-30 20:30:16
g6e.12xlarge,us-west-2a,1759264816,5,5,0,2025-09-30 20:40:16
g6e.12xlarge,us-west-2a,1759265416,5,2,3,2025-09-30 20:50:16
g6e.12xlarge,us-west-2a,1759266016,5,2,3,2025-09-30 21:00:16
g6e.12xlarge,us-west-2a,1759266616,5,5,0,2025-09-30 21:10:16
g6e.12xlarge,us-west-2a,1759267216,5,5,0,2025-09-30 21:20:16
g6e.12xlarge,us-west-2a,1759267816,5,5,0,2025-09-30 21:30:16
g6e.12xlarge,us-west-2a,1759268416,5,5,0,2025-09-30 21:40:16
g6e.12xlarge,us-west-2a,1759269016,5,5,0,2025-09-30 21:50:16
g6e.12xlarge,us-west-2a,1759269616,5,5,0,2025-09-30 22:00:16
g6e.12xlarge,us-west-2a,1759270216,5,3,2,2025-09-30 22:10:16
g6e.12xlarge,us-west-2a,1759270816,5,5,0,2025-09-30 22:20:16
g6e.12xlarge,us-west-2a,1759271416,5,5,0,2025-09-30 22:30:16
g6e.12xlarge,us-west-2a,1759272016,5,5,0,2025-09-30 22:40:16
g6e.12xlarge,us-west-2a,1759272616,5,5,0,2025-09-30 22:50:16
g6e.12xlarge,us-west-2a,1759273216,5,5,0,2025-09-30 23:00:16
g6e.12xlarge,us-west-2a,1759273816,5,5,0,2025-09-30 23:10:16
g6e.12xlarge,us-west-2a,1759274416,5,5,0,2025-09-30 23:20:16
g6e.12xlarge,us-west-2a,1759275016,5,5,0,2025-09-30 23:30:16
g6e.12xlarge,us-west-2a,1759275616,5,5,0,2025-09-30 23:40:16
g6e.12xlarge,us-west-2a,1759276216,5,5,0,2025-09-30 23:50:16
g6e.xlarge,us-west-2c,1759190416,20,20,0,2025-09-30 00:00:16
g6e.xlarge,us-west-2c,1759191016,20,20,0,2025-09-30 00:10:16
g6e.xlarge,us-west-2c,1759191616,20,20,0,2025-09-30 00:20:16
g6e.xlarge,us-west-2c,1759192216,20,20,0,2025-09-30 00:30:16
g6e.xlarge,us-west-2c,1759192816,20,20,0,2025-09-30 00:40:16
g6e.xlarge,us-west-2c,1759193416,20,20,0,2025-09-30 00:50:16
g6e.xlarge,us-west-2c,1759194016,20,20,0,2025-09-30 01:00:16
g6e.xlarge,us-west-2c,1759194616,20,20,0,2025-09-30 01:10:16
g6e.xlarge,us-west-2c,1759195216,20,20,0,2025-09-30 01:20:16
g6e.xlarge,us-west-2c,1759195816,20,20,0,2025-09-30 01:30:16
g6e.xlarge,us-west-2c,1759196416,20,20,0,2025-09-30 01:40:16
g6e.xlarge,us-west-2c,1759197016,20,20,0,2025-09-30 01:50:16
g6e.xlarge,us-west-2c,1759197616,20,20,0,2025-09-30 02:00:16
g6e.xlarge,us-west-2c,1759198216,20,20,0,2025-09-30 02:10:16
g6e.xlarge,us-west-2c,1759198816,20,20,0,2025-09-30 02:20:16
g6e.xlarge,us-west-2c,1759199416,20,20,0,2025-09-30 02:30:16
g6e.xlarge,us-west-2c,1759200016,20,20,0,2025-09-30 02:40:16
g6e.xlarge,us-west-2c,1759200616,20,20,0,2025-09-30 02:50:16
g6e.xlarge,us-west-2c,1759201216,20,20,0,2025-09-30 03:00:16
g6e.xlarge,us-west-2c,1759201816,20,20,0,2025-09-30 03:10:16
g6e.xlarge,us-west-2c,1759202416,20,20,0,2025-09-30 03:20:16
g6e.xlarge,us-west-2c,1759203016,20,20,0,2025-09-30 03:30:16
g6e.xlarge,us-west-2c,1759203616,20,20,0,2025-09-30 03:40:16
g6e.xlarge,us-west-2c,1759204216,20,20,0,2025-09-30 03:50:16
g6e.xlarge,us-west-2c,1759204816,20,20,0,2025-09-30 04:00:16
g6e.xlarge,us-west-2c,1759205416,20,20,0,2025-09-30 04:10:16
g6e.xlarge,us-west-2c,1759206016,20,20,0,2025-09-30 04:20:16
g6e.xlarge,us-west-2c,1759206616,20,20,0,2025-09-30 04:30:16
g6e.xlarge,us-west-2c,1759207216,20,20,0,2025-09-30 04:40:16
g6e.xlarge,us-west-2c,1759207816,20,20,0,2025-09-30 04:50:16
g6e.xlarge,us-west-2c,1759208416,20,20,0,2025-09-30 05:00:16
g6e.xlarge,us-west-2c,1759209016,20,20,0,2025-09-30 05:10:16
g6e.xlarge,us-west-2c,1759209616,20,20,0,2025-09-30 05:20:16
g6e.xlarge,us-west-2c,1759210216,20,20,0,2025-09-30 05:30:16
g6e.xlarge,us-west-2c,1759210816,20,20,0,2025-09-30 05:40:16
g6e.xlarge,us-west-2c,1759211416,20,20,0,2025-09-30 05:50:16
g6e.xlarge,us-west-2c,1759212016,20,20,0,2025-09-30 06:00:16
g6e.xlarge,us-west-2c,1759212616,20,20,0,2025-09-30 06:10:16
g6e.xlarge,us-west-2c,1759213216,20,20,0,2025-09-30 06:20:16
g6e.xlarge,us-west-2c,1759213816,20,20,0,2025-09-30 06:30:16
g6e.xlarge,us-west-2c,1759214416,20,20,0,2025-09-30 06:40:16
g6e.xlarge,us-west-2c,1759215016,20,20,0,2025-09-30 06:50:16
g6e.xlarge,us-west-2c,1759215616,20,20,0,2025-09-30 07:00:16
g6e.xlarge,us-west-2c,1759216216,20,20,0,2025-09-30 07:10:16
g6e.xlarge,us-west-2c,1759216816,20,20,0,2025-09-30 07:20:16
g6e.xlarge,us-west-2c,1759217416,20,20,0,2025-09-30 07:30:16
g6e.xlarge,us-west-2c,1759218016,20,20,0,2025-09-30 07:40:16
g6e.xlarge,us-west-2c,1759218616,20,20,0,2025-09-30 07:50:16
g6e.xlarge,us-west-2c,1759219216,20,20,0,2025-09-30 08:00:16
g6e.xlarge,us-west-2c,1759219816,20,20,0,2025-09-30 08:10:16
g6e.xlarge,us-west-2c,1759220416,20,20,0,2025-09-30 08:20:16
g6e.xlarge,us-west-2c,1759221016,20,20,0,2025-09-30 08:30:16
g6e.xlarge,us-west-2c,1759221616,20,20,0,2025-09-30 08:40:16
g6e.xlarge,us-west-2c,1759222216,20,20,0,2025-09-30 08:50:16
g6e.xlarge,us-west-2c,1759222816,20,20,0,2025-09-30 09:00:16
g6e.xlarge,us-west-2c,1759223416,20,20,0,2025-09-30 09:10:16
g6e.xlarge,us-west-2c,1759224016,20,20,0,2025-09-30 09:20:16
g6e.xlarge,us-west-2c,1759224616,20,20,0,2025-09-30 09:30:16
g6e.xlarge,us-west-2c,1759225216,20,20,0,2025-09-30 09:40:16
g6e.xlarge,us-west-2c,1759225816,20,20,0,2025-09-30 09:50:16
g6e.xlarge,us-west-2c,1759226416,20,20,0,2025-09-30 10:00:16
g6e.xlarge,us-west-2c,1759227016,20,20,0,2025-09-30 10:10:16
g6e.xlarge,us-west-2c,1759227616,20,20,0,2025-09-30 10:20:16
g6e.xlarge,us-west-2c,1759228216,20,20,0,2025-09-30 10:30:16
g6e.xlarge,us-west-2c,1759228816,20,20,0,2025-09-30 10:40:16
g6e.xlarge,us-west-2c,1759229416,20,20,0,2025-09-30 10:50:16
g6e.xlarge,us-west-2c,1759230016,20,20,0,2025-09-30 11:00:16
g6e.xlarge,us-west-2c,1759230616,20,20,0,2025-09-30 11:10:16
g6e.xlarge,us-west-2c,1759231216,20,20,0,2025-09-30 11:20:16
g6e.xlarge,us-west-2c,1759231816,20,20,0,2025-09-30 11:30:16
g6e.xlarge,us-west-2c,1759232416,20,20,0,2025-09-30 11:40:16
g6e.xlarge,us-west-2c,1759233016,20,20,0,2025-09-30 11:50:16
g6e.xlarge,us-west-2c,1759233616,20,20,0,2025-09-30 12:00:16
g6e.xlarge,us-west-2c,1759234216,20,20,0,2025-09-30 12:10:16
g6e.xlarge,us-west-2c,1759234816,20,20,0,2025-09-30 12:20:16
g6e.xlarge,us-west-2c,1759235416,20,20,0,2025-09-30 12:30:16
g6e.xlarge,us-west-2c,1759236016,20,20,0,2025-09-30 12:40:16
g6e.xlarge,us-west-2c,1759236616,20,20,0,2025-09-30 12:50:16
g6e.xlarge,us-west-2c,1759237216,20,20,0,2025-09-30 13:00:16
g6e.xlarge,us-west-2c,1759237816,20,20,0,2025-09-30 13:10:16
g6e.xlarge,us-west-2c,1759238416,20,20,0,2025-09-30 13:20:16
g6e.xlarge,us-west-2c,1759239016,20,20,0,2025-09-30 13:30:16
g6e.xlarge,us-west-2c,1759239616,20,20,0,2025-09-30 13:40:16
g6e.xlarge,us-west-2c,1759240216,20,20,0,2025-09-30 13:50:16
g6e.xlarge,us-west-2c,1759240816,20,20,0,2025-09-30 14:00:16
g6e.xlarge,us-west-2c,1759241416,20,20,0,2025-09-30 14:10:16
g6e.xlarge,us-west-2c,1759242016,20,20,0,2025-09-30 14:20:16
g6e.xlarge,us-west-2c,1759242616,20,20,0,2025-09-30 14:30:16
g6e.xlarge,us-west-2c,1759243216,20,20,0,2025-09-30 14:40:16
g6e.xlarge,us-west-2c,1759243816,20,20,0,2025-09-30 14:50:16
g6e.xlarge,us-west-2c,1759244416,20,20,0,2025-09-30 15:00:16
g6e.xlarge,us-west-2c,1759245016,20,20,0,2025-09-30 15:10:16
g6e.xlarge,us-west-2c,1759245616,20,20,0,2025-09-30 15:20:16
g6e.xlarge,us-west-2c,1759246216,20,20,0,2025-09-30 15:30:16
g6e.xlarge,us-west-2c,1759246816,20,20,0,2025-09-30 15:40:16
g6e.xlarge,us-west-2c,1759247416,20,20,0,2025-09-30 15:50:16
g6e.xlarge,us-west-2c,1759248016,20,20,0,2025-09-30 16:00:16
g6e.xlarge,us-west-2c,1759248616,20,20,0,2025-09-30 16:10:16
g6e.xlarge,us-west-2c,1759249216,20,20,0,2025-09-30 16:20:16
g6e.xlarge,us-west-2c,1759249816,20,20,0,2025-09-30 16:30:16
g6e.xlarge,us-west-2c,1759250416,20,20,0,2025-09-30 16:40:16
g6e.xlarge,us-west-2c,1759251016,20,20,0,2025-09-30 16:50:16
g6e.xlarge,us-west-2c,1759251616,20,20,0,2025-09-30 17:00:16
g6e.xlarge,us-west-2c,1759252216,20,20,0,2025-09-30 17:10:16
g6e.xlarge,us-west-2c,1759252816,20,20,0,2025-09-30 17:20:16
g6e.xlarge,us-west-2c,1759253416,20,20,0,2025-09-30 17:30:16
g6e.xlarge,us-west-2c,1759254016,20,20,0,2025-09-30 17:40:16
g6e.xlarge,us-west-2c,1759254616,20,20,0,2025-09-30 17:50:16
g6e.xlarge,us-west-2c,1759255216,20,20,0,2025-09-30 18:00:16
g6e.xlarge,us-west-2c,1759255816,20,20,0,2025-09-30 18:10:16
g6e.xlarge,us-west-2c,1759256416,20,4,16,2025-09-30 18:20:16
g6e.xlarge,us-west-2c,1759257016,20,20,0,2025-09-30 18:30:16
g6e.xlarge,us-west-2c,1759257616,20,20,0,2025-09-30 18:40:16
g6e.xlarge,us-west-2c,1759258216,20,20,0,2025-09-30 18:50:16
g6e.xlarge,us-west-2c,1759258816,20,20,0,2025-09-30 19:00:16
g6e.xlarge,us-west-2c,1759259416,20,20,0,2025-09-30 19:10:16
g6e.xlarge,us-west-2c,1759260016,20,20,0,2025-09-30 19:20:16
g6e.xlarge,us-west-2c,1759260616,20,20,0,2025-09-30 19:30:16
g6e.xlarge,us-west-2c,1759261216,20,20,0,2025-09-30 19:40:16
g6e.xlarge,us-west-2c,1759261816,20,20,0,2025-09-30 19:50:16
